id,keywords
44269,[]
225564,"[{'id': 187056, 'name': 'woman director'}]"
195589,"[{'id': 567, 'name': 'alcohol'}, {'id': 1009, 'name': 'baby'}, {'id': 8508, 'name': 'party'}, {'id': 18035, 'name': 'family'}, {'id': 157632, 'name': 'fraternity'}, {'id': 171400, 'name': 'fraternity house'}, {'id': 183896, 'name': 'neighbor neighbor relationship'}, {'id': 193674, 'name': 'bathroom humor'}]"
191720,"[{'id': 774, 'name': 'film business'}, {'id': 2559, 'name': 'film maker'}, {'id': 8029, 'name': 'drama'}, {'id': 9803, 'name': 'dune'}, {'id': 10073, 'name': 'documentary'}, {'id': 10568, 'name': 'science fiction'}, {'id': 14530, 'name': 'director'}, {'id': 33490, 'name': 'filmmaking'}, {'id': 231466, 'name': 'alejandro jodorowsky'}]"
174316,"[{'id': 187056, 'name': 'woman director'}, {'id': 223635, 'name': 'internet dating'}]"
205601,"[{'id': 8250, 'name': 'victorian england'}, {'id': 11038, 'name': 'trial'}, {'id': 14906, 'name': 'slave'}, {'id': 164414, 'name': 'black woman'}, {'id': 165282, 'name': 'high society'}, {'id': 167861, 'name': 'caribbean'}, {'id': 187056, 'name': 'woman director'}, {'id': 194451, 'name': 'social issues'}]"
152599,"[{'id': 242, 'name': 'new york'}, {'id': 417, 'name': 'corruption'}, {'id': 1156, 'name': 'sister sister relationship'}, {'id': 2343, 'name': 'magic'}, {'id': 2356, 'name': 'immigrant'}, {'id': 2483, 'name': 'nudity'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3799, 'name': 'ship'}, {'id': 6898, 'name': 'quarantine'}, {'id': 9673, 'name': 'love'}, {'id': 9826, 'name': 'murder'}, {'id': 10594, 'name': 'money'}, {'id': 10685, 'name': 'escape'}, {'id': 13005, 'name': 'doctor'}, {'id': 13059, 'name': 'prostitution'}, {'id': 21747, 'name': 'poland'}, {'id': 40895, 'name': 'illness'}]"
19703,"[{'id': 258, 'name': 'bomb'}, {'id': 321, 'name': 'terror'}, {'id': 6149, 'name': 'police'}]"
262338,"[{'id': 818, 'name': 'based on novel'}]"
139519,[]
252680,"[{'id': 970, 'name': 'parent child relationship'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 4602, 'name': 'stress'}, {'id': 10103, 'name': 'children'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 11093, 'name': 'parenthood'}, {'id': 15025, 'name': 'parenting'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
240832,"[{'id': 310, 'name': 'artificial intelligence'}, {'id': 1475, 'name': 'telepathy'}, {'id': 2051, 'name': 'intelligence'}, {'id': 2235, 'name': 'drug mule'}, {'id': 5086, 'name': 'telekinesis'}, {'id': 9685, 'name': 'futuristic'}, {'id': 14964, 'name': 'drug'}, {'id': 33637, 'name': 'superpower'}, {'id': 34009, 'name': 'tough girl'}, {'id': 156395, 'name': 'imax'}, {'id': 157959, 'name': 'surgery'}, {'id': 234944, 'name': 'brain capacity'}, {'id': 234945, 'name': 'synthetic drug'}, {'id': 234946, 'name': 'human brain'}]"
127585,"[{'id': 1228, 'name': '1970s'}, {'id': 1852, 'name': 'mutant'}, {'id': 4379, 'name': 'time travel'}, {'id': 8828, 'name': 'marvel comic'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10761, 'name': 'superhuman'}, {'id': 14527, 'name': 'storm'}, {'id': 161271, 'name': 'beast'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 206736, 'name': 'changing the past or future'}]"
124905,"[{'id': 1299, 'name': 'monster'}, {'id': 7671, 'name': 'godzilla'}, {'id': 9714, 'name': 'remake'}, {'id': 11100, 'name': 'giant monster'}, {'id': 159099, 'name': 'gojira'}, {'id': 161791, 'name': 'kaiju'}, {'id': 206959, 'name': 'global threat'}, {'id': 223059, 'name': 'animal horror'}]"
74505,"[{'id': 1803, 'name': 'drug addiction'}, {'id': 160059, 'name': 'psychosis'}, {'id': 169635, 'name': 'psychological drama'}]"
187596,"[{'id': 736, 'name': 'journalist'}, {'id': 2864, 'name': 'one-night stand'}, {'id': 6946, 'name': 'blonde'}, {'id': 15184, 'name': 'woman'}, {'id': 44451, 'name': 'lost'}, {'id': 155818, 'name': 'newswoman'}]"
188166,"[{'id': 9748, 'name': 'revenge'}, {'id': 13017, 'name': 'drifter'}, {'id': 160977, 'name': 'virginia'}, {'id': 164186, 'name': 'character study'}, {'id': 207268, 'name': 'neo-noir'}, {'id': 209856, 'name': 'visual storytelling'}, {'id': 210012, 'name': 'mumblegore'}]"
192132,"[{'id': 818, 'name': 'based on novel'}, {'id': 6270, 'name': 'high school'}, {'id': 13042, 'name': 'soccer'}, {'id': 13130, 'name': 'teenager'}, {'id': 14669, 'name': 'older man younger woman relationship'}, {'id': 156777, 'name': 'teenage sexuality'}, {'id': 187056, 'name': 'woman director'}]"
212231,[]
212778,"[{'id': 494, 'name': 'father son relationship'}, {'id': 3914, 'name': 'kitchen'}, {'id': 5167, 'name': 'restaurant owner'}, {'id': 7312, 'name': 'road trip'}, {'id': 10637, 'name': 'food'}, {'id': 18293, 'name': 'chef'}, {'id': 163758, 'name': 'ex-husband ex-wife relationship'}, {'id': 166678, 'name': 'twitter'}, {'id': 176834, 'name': 'social media'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 207269, 'name': 'food truck'}]"
267795,"[{'id': 6152, 'name': 'supernatural'}, {'id': 187056, 'name': 'woman director'}]"
120852,"[{'id': 6270, 'name': 'high school'}, {'id': 10714, 'name': 'serial killer'}, {'id': 12105, 'name': 'student'}]"
113833,"[{'id': 237, 'name': 'gay'}, {'id': 740, 'name': 'aids'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 17995, 'name': 'epidemic'}, {'id': 156321, 'name': 'tv movie'}]"
210947,"[{'id': 3133, 'name': 'vampire'}, {'id': 163053, 'name': 'found footage'}]"
232672,"[{'id': 409, 'name': 'africa'}, {'id': 4513, 'name': 'blind date'}, {'id': 14534, 'name': 'relationship'}, {'id': 14724, 'name': 'family vacation'}, {'id': 18035, 'name': 'family'}]"
198277,[]
166822,"[{'id': 3888, 'name': 'giant spider'}, {'id': 4632, 'name': 'martial law'}, {'id': 12670, 'name': 'los angeles'}, {'id': 158120, 'name': 'exterminator'}, {'id': 158126, 'name': 'creature feature'}]"
102651,"[{'id': 3205, 'name': 'fairy tale'}, {'id': 3289, 'name': 'villain'}, {'id': 7430, 'name': 'sleeping beauty'}, {'id': 177895, 'name': 'dark fantasy'}, {'id': 179411, 'name': 'based on fairy tale'}, {'id': 186846, 'name': 'adaptation'}, {'id': 186847, 'name': 'retelling'}, {'id': 186849, 'name': 'literary adaptation'}, {'id': 209714, 'name': '3d'}]"
192149,"[{'id': 544, 'name': 'sailboat'}, {'id': 612, 'name': 'hotel'}, {'id': 14638, 'name': 'american'}, {'id': 33494, 'name': 'couple'}, {'id': 155790, 'name': 'private detective'}]"
254474,"[{'id': 2042, 'name': 'beaver'}, {'id': 12377, 'name': 'zombie'}, {'id': 158130, 'name': 'animal attack'}]"
194722,[]
209249,"[{'id': 90, 'name': 'paris'}, {'id': 2408, 'name': ""côte d'azur""}, {'id': 10051, 'name': 'heist'}, {'id': 229394, 'name': 'pension fraud'}]"
188161,"[{'id': 75, 'name': 'gunslinger'}, {'id': 154846, 'name': 'farmer'}, {'id': 155573, 'name': 'wild west'}, {'id': 215404, 'name': 'laxative'}]"
137113,"[{'id': 563, 'name': 'deja vu'}, {'id': 1521, 'name': 'time warp'}, {'id': 2062, 'name': 'restart'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6091, 'name': 'war'}, {'id': 9951, 'name': 'alien'}, {'id': 11109, 'name': 'military officer'}, {'id': 13065, 'name': 'soldier'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 204318, 'name': 'exoskeleton'}]"
262391,"[{'id': 254, 'name': 'france'}, {'id': 6038, 'name': 'marriage'}, {'id': 12425, 'name': 'racism'}]"
203819,"[{'id': 5565, 'name': 'biography'}, {'id': 5657, 'name': 'australia'}, {'id': 9672, 'name': 'based on true story'}, {'id': 18034, 'name': 'desert'}, {'id': 157906, 'name': 'outback'}, {'id': 189092, 'name': 'journey'}, {'id': 191446, 'name': 'inspiring'}, {'id': 200402, 'name': 'camels'}]"
177677,"[{'id': 212, 'name': 'london england'}, {'id': 470, 'name': 'spy'}, {'id': 1201, 'name': 'austria'}, {'id': 3289, 'name': 'villain'}, {'id': 9663, 'name': 'sequel'}, {'id': 10364, 'name': 'mission'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 160852, 'name': 'vienna opera'}, {'id': 233055, 'name': 'vienna'}]"
106938,"[{'id': 4332, 'name': 'peter pan'}, {'id': 9825, 'name': 'growing up'}, {'id': 11162, 'name': 'miniseries'}]"
198185,"[{'id': 1480, 'name': 'baseball'}, {'id': 6075, 'name': 'sport'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
174323,"[{'id': 237, 'name': 'gay'}, {'id': 1862, 'name': 'coming out'}, {'id': 6270, 'name': 'high school'}, {'id': 9713, 'name': 'friends'}, {'id': 12392, 'name': 'best friend'}, {'id': 156166, 'name': 'mormon'}, {'id': 158718, 'name': 'lgbt'}, {'id': 158968, 'name': 'gay lead character'}, {'id': 163037, 'name': 'lgbt teen'}]"
192133,[]
255268,"[{'id': 422, 'name': 'vietnam veteran'}, {'id': 9663, 'name': 'sequel'}, {'id': 9826, 'name': 'murder'}, {'id': 228523, 'name': 'inspired by true events'}]"
82657,"[{'id': 6152, 'name': 'supernatural'}, {'id': 8044, 'name': 'flight'}, {'id': 162846, 'name': 'ghost'}, {'id': 206828, 'name': 'pacific  ocean'}]"
248212,"[{'id': 10180, 'name': 'homosexuality'}, {'id': 10198, 'name': 'gay relationship'}, {'id': 158718, 'name': 'lgbt'}, {'id': 160269, 'name': 'lost love'}]"
222935,"[{'id': 587, 'name': 'amsterdam'}, {'id': 818, 'name': 'based on novel'}, {'id': 825, 'name': 'support group'}, {'id': 10163, 'name': 'cancer'}, {'id': 13130, 'name': 'teenager'}, {'id': 165086, 'name': 'star crossed lovers'}, {'id': 193400, 'name': 'teen drama'}, {'id': 210429, 'name': 'oxygen tank'}, {'id': 223438, 'name': 'based on young adult novel'}]"
209185,"[{'id': 6178, 'name': 'newfoundland'}, {'id': 13005, 'name': 'doctor'}, {'id': 159937, 'name': 'bribery'}, {'id': 183126, 'name': 'new job'}, {'id': 196947, 'name': 'hospitality'}]"
174682,"[{'id': 11259, 'name': 'extortion'}, {'id': 217328, 'name': 'death match'}, {'id': 219991, 'name': 'elimination derby'}, {'id': 221838, 'name': 'women fighters'}]"
140870,"[{'id': 2406, 'name': 'picnic'}, {'id': 3126, 'name': 'ant'}, {'id': 10336, 'name': 'animation'}, {'id': 14946, 'name': 'fictional war'}, {'id': 18330, 'name': 'nature'}, {'id': 174814, 'name': 'ladybug'}, {'id': 187056, 'name': 'woman director'}]"
82881,"[{'id': 7376, 'name': 'princess'}, {'id': 7578, 'name': 'wedding ring'}, {'id': 13027, 'name': 'wedding'}]"
100271,"[{'id': 6152, 'name': 'supernatural'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 13139, 'name': 'animism'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 68646, 'name': 'supernatural being'}, {'id': 196509, 'name': 'youkai'}, {'id': 196510, 'name': 'mononoke'}]"
157851,"[{'id': 255, 'name': 'male nudity'}, {'id': 572, 'name': 'sex'}, {'id': 3190, 'name': 'menage a trois'}, {'id': 7578, 'name': 'wedding ring'}, {'id': 11221, 'name': 'blood'}, {'id': 12396, 'name': 'hollywood'}, {'id': 33464, 'name': 'burning body'}, {'id': 162846, 'name': 'ghost'}, {'id': 166109, 'name': 'child murder'}, {'id': 167310, 'name': 'sitting on a toilet'}, {'id': 176125, 'name': 'reference to google'}, {'id': 183133, 'name': 'aspiring actor'}, {'id': 197638, 'name': 'sattire'}]"
201066,[]
218425,[]
93837,"[{'id': 1568, 'name': 'undercover'}, {'id': 1812, 'name': 'fbi'}, {'id': 3616, 'name': 'college'}, {'id': 11168, 'name': 'private investigator'}, {'id': 171582, 'name': 'sorority girl'}]"
227700,"[{'id': 13130, 'name': 'teenager'}]"
187017,"[{'id': 6270, 'name': 'high school'}, {'id': 11199, 'name': 'undercover cop'}, {'id': 167541, 'name': 'buddy comedy'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
244088,[]
156022,"[{'id': 417, 'name': 'corruption'}, {'id': 782, 'name': 'assassin'}, {'id': 1562, 'name': 'hostage'}, {'id': 1812, 'name': 'fbi'}, {'id': 2708, 'name': 'hitman'}, {'id': 2808, 'name': 'russian'}, {'id': 3016, 'name': 'security camera'}, {'id': 4426, 'name': 'sadism'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9740, 'name': 'sociopath'}, {'id': 9748, 'name': 'revenge'}, {'id': 9937, 'name': 'suspense'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10292, 'name': 'gore'}, {'id': 13142, 'name': 'gangster'}, {'id': 14819, 'name': 'violence'}, {'id': 15048, 'name': 'teenage prostitute'}, {'id': 15248, 'name': 'commando'}, {'id': 15271, 'name': 'interrogation'}, {'id': 18420, 'name': 'surveillance'}, {'id': 162380, 'name': 'ex soldier'}, {'id': 163810, 'name': 'faked death'}, {'id': 167104, 'name': 'loner'}, {'id': 167164, 'name': 'call girl'}, {'id': 175056, 'name': 'black ops'}, {'id': 188955, 'name': 'hand to hand combat'}, {'id': 209525, 'name': 'mysterious past'}]"
82702,"[{'id': 494, 'name': 'father son relationship'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 2858, 'name': 'sacrifice'}, {'id': 5895, 'name': 'viking'}, {'id': 9663, 'name': 'sequel'}, {'id': 10084, 'name': 'rescue'}, {'id': 12554, 'name': 'dragon'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 175421, 'name': 'death of husband'}, {'id': 192913, 'name': 'warrior'}, {'id': 209714, 'name': '3d'}]"
194662,"[{'id': 8764, 'name': 'times square'}, {'id': 9715, 'name': 'superhero'}, {'id': 11440, 'name': 'long take'}, {'id': 14512, 'name': 'new york city'}, {'id': 14531, 'name': 'play'}, {'id': 156028, 'name': 'broadway'}, {'id': 207716, 'name': 'actor'}]"
112160,"[{'id': 254, 'name': 'france'}, {'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 494, 'name': 'father son relationship'}, {'id': 572, 'name': 'sex'}, {'id': 738, 'name': 'sexuality'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1158, 'name': 'grandfather grandson relationship'}, {'id': 2039, 'name': 'sexual frustration'}, {'id': 2389, 'name': 'virgin'}, {'id': 2398, 'name': 'narration'}, {'id': 9986, 'name': 'crush'}, {'id': 10183, 'name': 'independent film'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10683, 'name': 'coming of age'}, {'id': 11254, 'name': 'loss of virginity'}, {'id': 12420, 'name': 'unsimulated sex'}, {'id': 13130, 'name': 'teenager'}, {'id': 18068, 'name': 'teenage boy'}, {'id': 33451, 'name': 'masturbation'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 167739, 'name': 'male virgin'}, {'id': 178444, 'name': 'peer pressure'}]"
87368,"[{'id': 187056, 'name': 'woman director'}]"
146243,[]
85350,"[{'id': 1850, 'name': 'daily life'}, {'id': 2783, 'name': ""family's daily life""}, {'id': 5768, 'name': 'urban life'}, {'id': 9825, 'name': 'growing up'}, {'id': 10303, 'name': 'domestic abuse'}, {'id': 10683, 'name': 'coming of age'}, {'id': 15025, 'name': 'parenting'}, {'id': 15160, 'name': 'divorce'}, {'id': 18035, 'name': 'family'}, {'id': 184439, 'name': 'divorced parents'}, {'id': 212643, 'name': 'abusive husband'}]"
253279,"[{'id': 187056, 'name': 'woman director'}]"
184098,[]
209451,"[{'id': 5565, 'name': 'biography'}, {'id': 10181, 'name': 'based on play or musical'}]"
250658,"[{'id': 2157, 'name': 'hacker'}, {'id': 5565, 'name': 'biography'}, {'id': 11615, 'name': 'internet'}, {'id': 14536, 'name': 'crime'}, {'id': 191509, 'name': 'news'}, {'id': 210651, 'name': 'aaron swartz'}]"
91314,"[{'id': 9663, 'name': 'sequel'}, {'id': 9951, 'name': 'alien'}, {'id': 10607, 'name': 'transformers'}, {'id': 10891, 'name': 'giant robot'}, {'id': 14544, 'name': 'robot'}, {'id': 156395, 'name': 'imax'}, {'id': 166594, 'name': 'transforming robot'}]"
169607,[]
206192,"[{'id': 4227, 'name': 'toronto'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9826, 'name': 'murder'}, {'id': 13130, 'name': 'teenager'}, {'id': 189868, 'name': 'rumor'}]"
171372,"[{'id': 1284, 'name': 'identity'}, {'id': 4048, 'name': 'musician'}, {'id': 6027, 'name': 'music'}, {'id': 6054, 'name': 'friendship'}, {'id': 197582, 'name': 'mysterious'}, {'id': 209646, 'name': 'mental problems'}]"
70706,"[{'id': 187056, 'name': 'woman director'}]"
180296,[]
218836,"[{'id': 2733, 'name': 'firemen'}, {'id': 6310, 'name': 'national park'}, {'id': 9663, 'name': 'sequel'}, {'id': 11500, 'name': 'anthropomorphism'}]"
226486,[]
64246,"[{'id': 236, 'name': 'suicide'}, {'id': 6152, 'name': 'supernatural'}, {'id': 9914, 'name': 'slice of life'}, {'id': 194421, 'name': 'rebirth'}, {'id': 222030, 'name': 'first person view'}]"
242224,"[{'id': 1299, 'name': 'monster'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3096, 'name': 'book'}, {'id': 10041, 'name': 'dysfunctional family'}, {'id': 14768, 'name': 'single mother'}, {'id': 157314, 'name': 'psychological horror'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 169635, 'name': 'psychological drama'}, {'id': 172291, 'name': 'grieving'}, {'id': 187056, 'name': 'woman director'}, {'id': 219801, 'name': 'death of spouse'}, {'id': 222079, 'name': 'self delusion'}, {'id': 222080, 'name': 'self created problems'}, {'id': 224177, 'name': 'behavioral disorders'}, {'id': 229128, 'name': 'sleeplessness'}]"
267999,"[{'id': 15162, 'name': 'dog'}, {'id': 162845, 'name': 'revolt'}]"
244786,"[{'id': 1416, 'name': 'jazz'}, {'id': 1523, 'name': 'obsession'}, {'id': 1640, 'name': 'conservatory'}, {'id': 2176, 'name': 'music teacher'}, {'id': 14512, 'name': 'new york city'}, {'id': 14819, 'name': 'violence'}, {'id': 33896, 'name': 'montage'}, {'id': 156823, 'name': 'drummer'}, {'id': 170418, 'name': 'public humiliation'}, {'id': 176095, 'name': 'jazz band'}, {'id': 206298, 'name': 'young adult'}, {'id': 207739, 'name': 'music school'}]"
210577,"[{'id': 818, 'name': 'based on novel'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 10941, 'name': 'disappearance'}, {'id': 11513, 'name': 'cheating husband'}, {'id': 156091, 'name': 'missing person'}, {'id': 169962, 'name': 'search party'}, {'id': 191199, 'name': 'criminal lawyer'}, {'id': 199073, 'name': 'wife murder'}, {'id': 207431, 'name': 'murder suspect'}, {'id': 222665, 'name': 'missing wife'}]"
152790,"[{'id': 10123, 'name': 'dark comedy'}]"
250766,[]
119450,"[{'id': 3077, 'name': 'leader'}, {'id': 4090, 'name': 'colony'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5774, 'name': 'forest'}, {'id': 9663, 'name': 'sequel'}, {'id': 9720, 'name': 'woods'}, {'id': 14759, 'name': 'ape'}, {'id': 14760, 'name': 'scientist'}, {'id': 15149, 'name': 'monkey'}, {'id': 158025, 'name': 'medical research'}, {'id': 158130, 'name': 'animal attack'}, {'id': 188959, 'name': 'plague'}, {'id': 209714, 'name': '3d'}]"
41517,"[{'id': 3289, 'name': 'villain'}, {'id': 9715, 'name': 'superhero'}, {'id': 10159, 'name': 'computer animation'}, {'id': 10540, 'name': 'bollywood'}]"
123109,"[{'id': 236, 'name': 'suicide'}, {'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 1366, 'name': 'shotgun'}, {'id': 1946, 'name': 'restaurant'}, {'id': 2483, 'name': 'nudity'}, {'id': 2669, 'name': 'motel'}, {'id': 3306, 'name': 'highway'}, {'id': 6149, 'name': 'police'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9826, 'name': 'murder'}, {'id': 9935, 'name': 'travel'}, {'id': 10292, 'name': 'gore'}, {'id': 10714, 'name': 'serial killer'}, {'id': 10726, 'name': 'gang'}, {'id': 11221, 'name': 'blood'}, {'id': 12339, 'name': 'slasher'}, {'id': 13006, 'name': 'torture'}, {'id': 14541, 'name': 'crash'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 14819, 'name': 'violence'}, {'id': 17953, 'name': 'country'}, {'id': 155781, 'name': 'trailer'}, {'id': 177673, 'name': 'wrecking yard'}, {'id': 180738, 'name': 'kiddnapping'}, {'id': 181620, 'name': 'tracking device'}, {'id': 214984, 'name': 'person in car trunk'}]"
211052,"[{'id': 236, 'name': 'suicide'}, {'id': 18035, 'name': 'family'}]"
184346,"[{'id': 10375, 'name': 'possessed'}, {'id': 15001, 'name': 'demon'}, {'id': 156174, 'name': 'occult'}, {'id': 161261, 'name': 'demonic possession'}]"
253235,"[{'id': 2971, 'name': 'grandfather granddaughter relationship'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10910, 'name': 'wealthy'}, {'id': 172971, 'name': 'elderly'}, {'id': 193049, 'name': 'estrangement'}]"
253310,[]
225886,"[{'id': 6038, 'name': 'marriage'}, {'id': 11615, 'name': 'internet'}, {'id': 14534, 'name': 'relationship'}, {'id': 18035, 'name': 'family'}, {'id': 183728, 'name': 'sex tape'}]"
244267,"[{'id': 10183, 'name': 'independent film'}, {'id': 185237, 'name': 'eyes'}, {'id': 207979, 'name': 'molecular biologist'}]"
238636,"[{'id': 992, 'name': 'bus'}, {'id': 1376, 'name': 'assault rifle'}, {'id': 1589, 'name': 'sniper'}, {'id': 3544, 'name': 'machete'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6259, 'name': 'psychopath'}, {'id': 9663, 'name': 'sequel'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10349, 'name': 'survival'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 14819, 'name': 'violence'}, {'id': 15068, 'name': 'one day'}, {'id': 15069, 'name': 'masked man'}, {'id': 33632, 'name': 'apartment'}, {'id': 34079, 'name': 'death'}, {'id': 50009, 'name': 'survival horror'}, {'id': 187028, 'name': 'gatling gun'}]"
214075,"[{'id': 437, 'name': 'painter'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10508, 'name': 'teacher'}, {'id': 10873, 'name': 'school'}, {'id': 14643, 'name': 'battle'}, {'id': 14893, 'name': 'art'}, {'id': 171070, 'name': 'arrogance'}]"
118340,"[{'id': 8828, 'name': 'marvel comic'}, {'id': 9831, 'name': 'spaceship'}, {'id': 9882, 'name': 'space'}, {'id': 12405, 'name': 'outer space'}, {'id': 13014, 'name': 'orphan'}, {'id': 175428, 'name': 'adventurer'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe'}]"
242095,"[{'id': 2157, 'name': 'hacker'}, {'id': 4769, 'name': 'supernatural powers'}, {'id': 7312, 'name': 'road trip'}, {'id': 10183, 'name': 'independent film'}, {'id': 33637, 'name': 'superpower'}, {'id': 188987, 'name': 'boyfriend girlfriend relationship'}, {'id': 207011, 'name': 'secret laboratory'}]"
185460,"[{'id': 1890, 'name': 'camping'}, {'id': 1891, 'name': 'tent'}, {'id': 2597, 'name': 'bigfoot'}, {'id': 2669, 'name': 'motel'}, {'id': 4382, 'name': 'flashlight'}, {'id': 4434, 'name': 'interview'}, {'id': 5774, 'name': 'forest'}, {'id': 5827, 'name': 'hiking'}, {'id': 6174, 'name': 'ranger'}, {'id': 10561, 'name': 'video camera'}, {'id': 163053, 'name': 'found footage'}, {'id': 170345, 'name': 'creek'}, {'id': 210214, 'name': 'sasquatch'}]"
138103,"[{'id': 591, 'name': 'cia'}, {'id': 6163, 'name': 'arms dealer'}, {'id': 9663, 'name': 'sequel'}, {'id': 11107, 'name': 'rescue mission'}, {'id': 11612, 'name': 'hospital'}, {'id': 14643, 'name': 'battle'}, {'id': 157424, 'name': 'sledgehammer'}, {'id': 188944, 'name': 'revolver'}]"
235984,"[{'id': 9673, 'name': 'love'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 10235, 'name': 'family relationships'}, {'id': 13095, 'name': 'death of lover'}]"
184315,"[{'id': 3070, 'name': 'mercenary'}, {'id': 14643, 'name': 'battle'}, {'id': 162861, 'name': 'ancient greece'}, {'id': 187301, 'name': 'hercules'}, {'id': 192913, 'name': 'warrior'}, {'id': 209482, 'name': 'sagen'}]"
157849,"[{'id': 321, 'name': 'terror'}, {'id': 789, 'name': 'muslim'}, {'id': 2051, 'name': 'intelligence'}, {'id': 2356, 'name': 'immigrant'}, {'id': 13006, 'name': 'torture'}, {'id': 18420, 'name': 'surveillance'}, {'id': 159457, 'name': 'security'}]"
231576,"[{'id': 2606, 'name': 'jew'}, {'id': 10183, 'name': 'independent film'}, {'id': 12399, 'name': 'homeschooling'}, {'id': 18035, 'name': 'family'}, {'id': 158988, 'name': 'struggling actor'}]"
244536,"[{'id': 187056, 'name': 'woman director'}]"
242088,[]
238603,"[{'id': 9951, 'name': 'alien'}, {'id': 163053, 'name': 'found footage'}]"
57331,"[{'id': 9663, 'name': 'sequel'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10787, 'name': 'jungle'}, {'id': 18712, 'name': 'based on graphic novel'}, {'id': 212646, 'name': 'bank account'}, {'id': 233144, 'name': 'begins with a flashback'}, {'id': 233145, 'name': 'crime against humanity'}, {'id': 233146, 'name': 'swiss bank account'}]"
243683,"[{'id': 8406, 'name': 'street artist'}, {'id': 10104, 'name': 'dance contest'}, {'id': 187056, 'name': 'woman director'}]"
269100,"[{'id': 282, 'name': 'video game'}, {'id': 5801, 'name': 'nerd'}, {'id': 10547, 'name': 'arcade'}, {'id': 18133, 'name': 'computer games'}, {'id': 157933, 'name': 'atari'}, {'id': 173374, 'name': 'gaming'}, {'id': 190313, 'name': 'playstation'}, {'id': 192210, 'name': 'online gaming'}]"
244566,[]
209269,"[{'id': 3094, 'name': 'australian'}, {'id': 5657, 'name': 'australia'}, {'id': 6149, 'name': 'police'}, {'id': 11719, 'name': 'dirty cop'}, {'id': 163173, 'name': 'hit and run'}, {'id': 207819, 'name': 'accident'}]"
157845,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 1415, 'name': 'small town'}, {'id': 1562, 'name': 'hostage'}, {'id': 2669, 'name': 'motel'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5657, 'name': 'australia'}, {'id': 9897, 'name': 'rifle'}, {'id': 10594, 'name': 'money'}, {'id': 13063, 'name': 'car accident'}, {'id': 14604, 'name': 'theft'}, {'id': 15162, 'name': 'dog'}, {'id': 15483, 'name': 'car chase'}, {'id': 18034, 'name': 'desert'}, {'id': 168713, 'name': 'neo-western'}, {'id': 234355, 'name': 'midget'}]"
44155,[]
239566,"[{'id': 5565, 'name': 'biography'}, {'id': 199321, 'name': 'james brown'}]"
229297,"[{'id': 1649, 'name': 'provence'}, {'id': 2343, 'name': 'magic'}, {'id': 6894, 'name': 'aunt'}, {'id': 180824, 'name': 'spiritualist'}]"
265169,[]
